metric,timestep,p,cliffs_delta
population,47600,3.3833394126542174e-06,1.0
population,48000,3.3833394126542174e-06,1.0
population,48400,3.391821390825095e-06,1.0
population,48800,3.391821390825095e-06,1.0
population,49200,3.391821390825095e-06,1.0
population,49600,3.3748749558581833e-06,1.0
population,50000,3.391821390825095e-06,1.0
population,50400,3.391821390825095e-06,1.0
population,50800,3.3833394126542174e-06,1.0
population,51200,3.3833394126542174e-06,1.0
population,51600,3.3833394126542174e-06,1.0
population,52000,3.391821390825095e-06,1.0
population,52400,3.3833394126542174e-06,1.0
population,52800,3.3833394126542174e-06,1.0
population,53200,3.3833394126542174e-06,1.0
population,53600,3.391821390825095e-06,1.0
population,54000,3.391821390825095e-06,1.0
population,54400,3.3833394126542174e-06,1.0
population,54800,3.391821390825095e-06,1.0
population,55200,3.3833394126542174e-06,1.0
population,55600,3.391821390825095e-06,1.0
population,56000,3.391821390825095e-06,1.0
population,56400,3.391821390825095e-06,1.0
population,56800,3.391821390825095e-06,1.0
population,57200,3.391821390825095e-06,1.0
population,57600,3.391821390825095e-06,1.0
population,58000,3.3833394126542174e-06,1.0
population,58400,3.391821390825095e-06,1.0
population,58800,3.391821390825095e-06,1.0
population,59200,3.391821390825095e-06,1.0
population,59600,3.391821390825095e-06,1.0
population,60000,3.3833394126542174e-06,1.0
population,60400,3.391821390825095e-06,1.0
population,60800,3.3833394126542174e-06,1.0
population,61200,3.391821390825095e-06,1.0
population,61600,3.391821390825095e-06,1.0
population,62000,3.3833394126542174e-06,1.0
population,62400,3.391821390825095e-06,1.0
population,62800,3.391821390825095e-06,1.0
population,63200,3.391821390825095e-06,1.0
population,63600,3.391821390825095e-06,1.0
population,64000,3.391821390825095e-06,1.0
population,64400,3.391821390825095e-06,1.0
population,64800,3.3833394126542174e-06,1.0
population,65200,3.3833394126542174e-06,1.0
population,65600,3.3833394126542174e-06,1.0
population,66000,3.391821390825095e-06,1.0
population,66400,3.391821390825095e-06,1.0
population,66800,3.3748749558581833e-06,1.0
population,67200,3.391821390825095e-06,1.0
population,67600,3.391821390825095e-06,1.0
population,68000,3.391821390825095e-06,1.0
population,68400,3.391821390825095e-06,1.0
population,68800,3.391821390825095e-06,1.0
population,69200,3.3833394126542174e-06,1.0
population,69600,3.3833394126542174e-06,1.0
population,70000,3.3833394126542174e-06,1.0
population,70400,3.3833394126542174e-06,1.0
population,70800,3.391821390825095e-06,1.0
population,71200,3.3748749558581833e-06,1.0
population,71600,3.391821390825095e-06,1.0
population,72000,3.391821390825095e-06,1.0
population,72400,3.3833394126542174e-06,1.0
population,72800,3.391821390825095e-06,1.0
population,73200,3.391821390825095e-06,1.0
population,73600,3.391821390825095e-06,1.0
population,74000,3.391821390825095e-06,1.0
population,74400,3.391821390825095e-06,1.0
population,74800,3.3748749558581833e-06,1.0
population,75200,3.391821390825095e-06,1.0
population,75600,3.391821390825095e-06,1.0
population,76000,3.391821390825095e-06,1.0
population,76400,3.391821390825095e-06,1.0
population,76800,3.3833394126542174e-06,1.0
population,77200,3.3833394126542174e-06,1.0
population,77600,3.3833394126542174e-06,1.0
population,78000,3.3664279926465495e-06,1.0
population,78400,3.391821390825095e-06,1.0
population,78800,3.391821390825095e-06,1.0
population,79200,3.391821390825095e-06,1.0
population,79600,3.391821390825095e-06,1.0
population,80000,3.3833394126542174e-06,1.0
population,80400,3.391821390825095e-06,1.0
population,80800,3.3833394126542174e-06,1.0
population,81200,3.391821390825095e-06,1.0
population,81600,3.391821390825095e-06,1.0
population,82000,3.391821390825095e-06,1.0
population,82400,3.3833394126542174e-06,1.0
population,82800,3.3748749558581833e-06,1.0
population,83200,3.391821390825095e-06,1.0
population,83600,3.3833394126542174e-06,1.0
population,84000,3.3664279926465495e-06,1.0
population,84400,3.3833394126542174e-06,1.0
population,84800,3.3833394126542174e-06,1.0
population,85200,3.391821390825095e-06,1.0
population,85600,3.391821390825095e-06,1.0
population,86000,3.391821390825095e-06,1.0
population,86400,3.391821390825095e-06,1.0
population,86800,3.391821390825095e-06,1.0
population,87200,3.3833394126542174e-06,1.0
population,87600,3.3833394126542174e-06,1.0
population,88000,3.391821390825095e-06,1.0
population,88400,3.3833394126542174e-06,1.0
population,88800,3.391821390825095e-06,1.0
population,89200,3.391821390825095e-06,1.0
population,89600,3.391821390825095e-06,1.0
population,90000,3.3833394126542174e-06,1.0
population,90400,3.3833394126542174e-06,1.0
population,90800,3.391821390825095e-06,1.0
population,91200,3.391821390825095e-06,1.0
population,91600,3.3833394126542174e-06,1.0
population,92000,3.391821390825095e-06,1.0
population,92400,3.391821390825095e-06,1.0
population,92800,3.391821390825095e-06,1.0
population,93200,3.391821390825095e-06,1.0
population,93600,3.391821390825095e-06,1.0
population,94000,3.391821390825095e-06,1.0
population,94400,3.391821390825095e-06,1.0
population,94800,3.391821390825095e-06,1.0
population,95200,3.3833394126542174e-06,1.0
population,95600,3.391821390825095e-06,1.0
population,96000,3.3833394126542174e-06,1.0
population,96400,3.391821390825095e-06,1.0
population,96800,3.391821390825095e-06,1.0
population,97200,3.391821390825095e-06,1.0
population,97600,3.391821390825095e-06,1.0
population,98000,3.391821390825095e-06,1.0
population,98400,3.391821390825095e-06,1.0
population,98800,3.391821390825095e-06,1.0
population,99200,3.391821390825095e-06,1.0
population,99600,3.3833394126542174e-06,1.0
population,100000,3.3748749558581833e-06,1.0
population,100400,3.3833394126542174e-06,1.0
population,100800,3.391821390825095e-06,1.0
population,101200,3.3748749558581833e-06,1.0
population,101600,3.391821390825095e-06,1.0
population,102000,3.391821390825095e-06,1.0
population,102400,3.391821390825095e-06,1.0
population,102800,3.391821390825095e-06,1.0
population,103200,3.391821390825095e-06,1.0
population,103600,3.3833394126542174e-06,1.0
population,104000,3.391821390825095e-06,1.0
population,104400,3.391821390825095e-06,1.0
population,104800,3.391821390825095e-06,1.0
population,105200,3.3833394126542174e-06,1.0
population,105600,3.3748749558581833e-06,1.0
population,106000,3.3748749558581833e-06,1.0
population,106400,3.3664279926465495e-06,1.0
population,106800,3.3833394126542174e-06,1.0
population,107200,3.391821390825095e-06,1.0
population,107600,3.391821390825095e-06,1.0
population,108000,3.391821390825095e-06,1.0
population,108400,3.3833394126542174e-06,1.0
population,108800,3.3833394126542174e-06,1.0
population,109200,3.391821390825095e-06,1.0
population,109600,3.391821390825095e-06,1.0
population,110000,3.391821390825095e-06,1.0
population,110400,3.391821390825095e-06,1.0
population,110800,3.391821390825095e-06,1.0
population,111200,3.391821390825095e-06,1.0
population,111600,3.3748749558581833e-06,1.0
population,112000,3.391821390825095e-06,1.0
population,112400,3.3833394126542174e-06,1.0
population,112800,3.391821390825095e-06,1.0
population,113200,3.391821390825095e-06,1.0
population,113600,3.391821390825095e-06,1.0
population,114000,3.3833394126542174e-06,1.0
population,114400,3.3833394126542174e-06,1.0
population,114800,3.391821390825095e-06,1.0
population,115200,3.391821390825095e-06,1.0
population,115600,3.391821390825095e-06,1.0
population,116000,3.391821390825095e-06,1.0
population,116400,3.391821390825095e-06,1.0
population,116800,3.3748749558581833e-06,1.0
population,117200,3.391821390825095e-06,1.0
population,117600,3.3748749558581833e-06,1.0
population,118000,3.3833394126542174e-06,1.0
population,118400,3.391821390825095e-06,1.0
population,118800,3.391821390825095e-06,1.0
population,119200,3.391821390825095e-06,1.0
population,119600,3.3833394126542174e-06,1.0
population,120000,3.391821390825095e-06,1.0
population,120400,3.3833394126542174e-06,1.0
population,120800,3.391821390825095e-06,1.0
population,121200,3.391821390825095e-06,1.0
population,121600,3.391821390825095e-06,1.0
population,122000,3.3833394126542174e-06,1.0
population,122400,3.391821390825095e-06,1.0
population,122800,3.3833394126542174e-06,1.0
population,123200,3.3748749558581833e-06,1.0
population,123600,3.3833394126542174e-06,1.0
population,124000,3.3833394126542174e-06,1.0
population,124400,3.391821390825095e-06,1.0
population,124800,3.3579984952572473e-06,1.0
population,125200,3.391821390825095e-06,1.0
population,125600,3.391821390825095e-06,1.0
population,126000,3.391821390825095e-06,1.0
population,126400,3.391821390825095e-06,1.0
population,126800,3.3833394126542174e-06,1.0
population,127200,3.391821390825095e-06,1.0
population,127600,3.391821390825095e-06,1.0
population,128000,3.391821390825095e-06,1.0
population,128400,3.3833394126542174e-06,1.0
population,128800,3.391821390825095e-06,1.0
population,129200,3.3833394126542174e-06,1.0
population,129600,3.391821390825095e-06,1.0
population,130000,3.3833394126542174e-06,1.0
population,130400,3.391821390825095e-06,1.0
population,130800,3.3833394126542174e-06,1.0
population,131200,3.391821390825095e-06,1.0
population,131600,3.391821390825095e-06,1.0
population,132000,3.3748749558581833e-06,1.0
population,132400,3.391821390825095e-06,1.0
population,132800,3.3833394126542174e-06,1.0
population,133200,3.391821390825095e-06,1.0
population,133600,3.391821390825095e-06,1.0
population,134000,3.391821390825095e-06,1.0
population,134400,3.391821390825095e-06,1.0
population,134800,3.391821390825095e-06,1.0
population,135200,3.391821390825095e-06,1.0
population,135600,3.3833394126542174e-06,1.0
population,136000,3.3833394126542174e-06,1.0
population,136400,3.391821390825095e-06,1.0
population,136800,3.391821390825095e-06,1.0
population,137200,3.3833394126542174e-06,1.0
population,137600,3.3833394126542174e-06,1.0
population,138000,3.391821390825095e-06,1.0
population,138400,3.3833394126542174e-06,1.0
population,138800,3.391821390825095e-06,1.0
population,139200,3.3833394126542174e-06,1.0
population,139600,3.391821390825095e-06,1.0
population,140000,3.391821390825095e-06,1.0
population,140400,3.391821390825095e-06,1.0
population,140800,3.3833394126542174e-06,1.0
population,141200,3.391821390825095e-06,1.0
population,141600,3.3833394126542174e-06,1.0
population,142000,3.391821390825095e-06,1.0
population,142400,3.391821390825095e-06,1.0
population,142800,3.3833394126542174e-06,1.0
population,143200,3.391821390825095e-06,1.0
population,143600,3.391821390825095e-06,1.0
population,144000,4.143220097537536e-06,0.9911111111111112
population,144400,3.391821390825095e-06,1.0
population,144800,3.3833394126542174e-06,1.0
population,145200,3.391821390825095e-06,1.0
population,145600,3.391821390825095e-06,1.0
population,146000,3.391821390825095e-06,1.0
population,146400,3.391821390825095e-06,1.0
population,146800,3.3748749558581833e-06,1.0
population,147200,3.391821390825095e-06,1.0
population,147600,3.391821390825095e-06,1.0
population,148000,3.391821390825095e-06,1.0
population,148400,4.133036031778927e-06,0.9911111111111112
population,148800,3.3833394126542174e-06,1.0
population,149200,3.391821390825095e-06,1.0
population,149600,3.391821390825095e-06,1.0
population,150000,3.391821390825095e-06,1.0
population,150400,3.3833394126542174e-06,1.0
population,150800,3.391821390825095e-06,1.0
population,151200,3.391821390825095e-06,1.0
population,151600,3.3833394126542174e-06,1.0
population,152000,3.391821390825095e-06,1.0
population,152400,3.3748749558581833e-06,1.0
population,152800,3.391821390825095e-06,1.0
population,153200,3.391821390825095e-06,1.0
population,153600,3.391821390825095e-06,1.0
population,154000,3.391821390825095e-06,1.0
population,154400,3.391821390825095e-06,1.0
population,154800,3.3748749558581833e-06,1.0
population,155200,3.391821390825095e-06,1.0
population,155600,3.3833394126542174e-06,1.0
population,156000,3.391821390825095e-06,1.0
population,156400,3.3833394126542174e-06,1.0
population,156800,3.391821390825095e-06,1.0
population,157200,3.3833394126542174e-06,1.0
population,157600,3.3833394126542174e-06,1.0
population,158000,3.391821390825095e-06,1.0
population,158400,3.391821390825095e-06,1.0
population,158800,3.391821390825095e-06,1.0
population,159200,3.391821390825095e-06,1.0
population,159600,3.3833394126542174e-06,1.0
population,160000,3.391821390825095e-06,1.0
population,160400,3.391821390825095e-06,1.0
population,160800,3.391821390825095e-06,1.0
population,161200,3.3833394126542174e-06,1.0
population,161600,3.3833394126542174e-06,1.0
population,162000,3.391821390825095e-06,1.0
population,162400,3.391821390825095e-06,1.0
population,162800,3.3833394126542174e-06,1.0
population,163200,3.391821390825095e-06,1.0
population,163600,3.3833394126542174e-06,1.0
population,164000,3.391821390825095e-06,1.0
population,164400,3.391821390825095e-06,1.0
population,164800,3.3833394126542174e-06,1.0
population,165200,3.3664279926465495e-06,1.0
population,165600,3.391821390825095e-06,1.0
population,166000,3.3833394126542174e-06,1.0
population,166400,3.391821390825095e-06,1.0
population,166800,3.3833394126542174e-06,1.0
population,167200,3.3833394126542174e-06,1.0
population,167600,3.3748749558581833e-06,1.0
population,168000,3.391821390825095e-06,1.0
population,168400,3.391821390825095e-06,1.0
population,168800,3.3833394126542174e-06,1.0
population,169200,3.391821390825095e-06,1.0
population,169600,3.3748749558581833e-06,1.0
population,170000,3.391821390825095e-06,1.0
population,170400,3.3748749558581833e-06,1.0
population,170800,3.391821390825095e-06,1.0
population,171200,3.3748749558581833e-06,1.0
population,171600,3.391821390825095e-06,1.0
population,172000,3.391821390825095e-06,1.0
population,172400,3.3833394126542174e-06,1.0
population,172800,3.3833394126542174e-06,1.0
population,173200,3.3833394126542174e-06,1.0
population,173600,3.3833394126542174e-06,1.0
population,174000,3.391821390825095e-06,1.0
population,174400,3.3833394126542174e-06,1.0
population,174800,3.3833394126542174e-06,1.0
population,175200,3.3664279926465495e-06,1.0
population,175600,3.391821390825095e-06,1.0
population,176000,3.391821390825095e-06,1.0
population,176400,3.3833394126542174e-06,1.0
population,176800,3.3833394126542174e-06,1.0
population,177200,3.391821390825095e-06,1.0
population,177600,3.391821390825095e-06,1.0
population,178000,3.3833394126542174e-06,1.0
population,178400,3.3833394126542174e-06,1.0
population,178800,3.3748749558581833e-06,1.0
population,179200,3.391821390825095e-06,1.0
population,179600,3.391821390825095e-06,1.0
population,180000,3.3748749558581833e-06,1.0
population,180400,3.391821390825095e-06,1.0
population,180800,3.391821390825095e-06,1.0
population,181200,3.391821390825095e-06,1.0
population,181600,3.3579984952572473e-06,1.0
population,182000,3.391821390825095e-06,1.0
population,182400,3.3833394126542174e-06,1.0
population,182800,3.3833394126542174e-06,1.0
population,183200,3.391821390825095e-06,1.0
population,183600,3.349586435956617e-06,1.0
population,184000,3.3833394126542174e-06,1.0
population,184400,3.3833394126542174e-06,1.0
population,184800,3.391821390825095e-06,1.0
population,185200,3.3833394126542174e-06,1.0
population,185600,3.391821390825095e-06,1.0
population,186000,3.3748749558581833e-06,1.0
population,186400,3.391821390825095e-06,1.0
population,186800,3.3833394126542174e-06,1.0
population,187200,3.391821390825095e-06,1.0
population,187600,3.391821390825095e-06,1.0
population,188000,3.391821390825095e-06,1.0
population,188400,3.3833394126542174e-06,1.0
population,188800,3.3748749558581833e-06,1.0
population,189200,3.3748749558581833e-06,1.0
population,189600,3.391821390825095e-06,1.0
population,190000,3.391821390825095e-06,1.0
population,190400,3.391821390825095e-06,1.0
population,190800,3.391821390825095e-06,1.0
population,191200,3.391821390825095e-06,1.0
population,191600,3.3748749558581833e-06,1.0
population,192000,3.391821390825095e-06,1.0
population,192400,3.3748749558581833e-06,1.0
population,192800,3.391821390825095e-06,1.0
population,193200,3.3833394126542174e-06,1.0
population,193600,3.391821390825095e-06,1.0
population,194000,3.391821390825095e-06,1.0
population,194400,3.391821390825095e-06,1.0
population,194800,3.3833394126542174e-06,1.0
population,195200,3.3833394126542174e-06,1.0
population,195600,3.3833394126542174e-06,1.0
population,196000,3.3748749558581833e-06,1.0
population,196400,3.3833394126542174e-06,1.0
population,196800,3.391821390825095e-06,1.0
population,197200,3.391821390825095e-06,1.0
population,197600,3.391821390825095e-06,1.0
population,198000,3.391821390825095e-06,1.0
population,198400,3.391821390825095e-06,1.0
population,198800,3.391821390825095e-06,1.0
population,199200,3.391821390825095e-06,1.0
population,199600,3.3748749558581833e-06,1.0
